BKH,20131014,0.3203,0.3762,0.3482,0,0,1947,936
BKLN,20131014,0,0,0,3,0,562,20666
BKMU,20131014,0.8933,0.9789,0.9361,0,0,10,114
BKS,20131014,0.5378,0.535,0.5364,1019,83,74754,51503
BKU,20131014,0.3112,0.456,0.3836,13,1,750,109
BKW,20131014,0.2909,0.3175,0.3042,21,6,7394,8548
BKX,20131014,0.2576,0.341,0.2993,70,25,13594,1656
BLC,20131014,0.4811,0.6124,0.5468,0,0,1703,1879
BLDP,20131014,2.3309,1.7288,2.0299,0,0,13225,1025
BLDR,20131014,0.9411,1.4634,1.2022,0,0,233,172
BLK,20131014,0.27,0.2707,0.2703,450,962,11771,18431
BLKB,20131014,0.4207,0.5186,0.4697,0,0,463,231
BLL,20131014,0.2127,0.235,0.2238,2812,0,5783,2235
BLMN,20131014,0.5519,0.4548,0.5033,0,30,1875,617
BLOX,20131014,0.6726,0.6661,0.6694,527,245,23538,6041
BLT,20131014,0.0457,0.0549,0.0503,6,0,440,446
BLV,20131014,0.1038,0.1461,0.125,0,0,10,88
BLX,20131014,0.2488,0.3644,0.3066,5,11,465,340
BMI,20131014,0.4727,0.5181,0.4954,0,7,610,573
BMO,20131014,0.1482,0.2524,0.2003,285,10,3326,5113
BMR,20131014,0.3235,0.3671,0.3453,5,0,767,207
BMRN,20131014,0.58,0.5848,0.5824,452,1339,25910,14252
BMS,20131014,0.2567,0.3184,0.2876,0,0,3042,1364
BMY,20131014,0.2482,0.2406,0.2444,1947,3263,182944,189220
BNCL,20131014,0.391,0.5748,0.4829,0,0,56,49
BND,20131014,0.0479,0.0717,0.0598,0,14,120,664
BNDX,20131014,0.1604,0.1736,0.167,0,0,10,10
BNNY,20131014,0.3854,0.401,0.3932,4,18,1690,1933
BNO,20131014,0.2296,0.2181,0.2239,11,17,2158,556
BNS,20131014,0.1847,0.1831,0.1839,113,36,2437,4224
BOBE,20131014,0.3623,0.3588,0.3605,4,0,2746,2781
BODY,20131014,0.8393,0.8653,0.8523,34,353,5706,4969
BOFI,20131014,0.4107,0.4186,0.4147,359,14,4894,5102
BOH,20131014,0.2177,0.2495,0.2336,0,5,538,894
BOIL,20131014,0.5831,0.6108,0.597,781,335,9583,7531
BOKF,20131014,0.7834,0.7437,0.7636,0,0,0,17
BOLT,20131014,1.5318,2.3337,1.9328,0,0,0,0
BONA,20131014,0,0,0,411,37,1556,2557
BOND,20131014,0.0531,0.0671,0.0601,0,0,2037,845
BONT,20131014,0.6222,0.6859,0.654,1,1,3094,3686
BOOM,20131014,0.3904,0.4144,0.4024,0,0,571,417
BORN,20131014,0,0,0,0,0,43,16
BOTA,20131014,2.5453,2.0187,2.282,0,0,264,1525
BP,20131014,0.151,0.2156,0.1833,29198,24248,467661,272049
BPFH,20131014,4.0973,4.5123,4.3048,0,0,83,20
BPI,20131014,0.4008,0.4007,0.4007,14,74,8613,16133
BPL,20131014,0.2179,0.3155,0.2667,350,264,7293,4629
BPO,20131014,0.6682,1.3829,1.0255,1,0,536,490
BPOP,20131014,0.4376,0.434,0.4358,354,643,14274,64232
BPT,20131014,0.2374,0.2571,0.2473,32,153,2866,4394
BPX,20131014,0.0699,0.0719,0.0709,0,0,3,8
BPY,20131014,2.3279,2.373,2.3505,10,2,106,324
BPZ,20131014,0.9123,1.1018,1.0071,0,0,12488,3718
BR,20131014,0.3282,0.4091,0.3686,20,2,2048,1768
BRB,20131014,0.1809,0.1038,0.1424,0,0,0,0
BRC,20131014,0.3071,0.342,0.3246,0,0,144,72
BRCD,20131014,0.3818,0.3764,0.3791,1206,82,34887,7560
BRCM,20131014,0.3553,0.3523,0.3538,3965,2942,295655,184546
BRE,20131014,0.2914,0.3203,0.3058,0,0,4544,653
BREW,20131014,0.743,0.6423,0.6927,57,1,1941,457
BRF,20131014,0.2523,0.2899,0.2711,9,4,669,345
BRFS,20131014,0.3305,0.3823,0.3564,0,0,1842,318
BRK.B,20131014,0.162,0.161,0.1615,2227,1237,144146,142247
BRKL,20131014,0.6244,0.6881,0.6563,0,0,374,5
BRKR,20131014,0.4174,0.4682,0.4428,3,0,3105,2438
BRKS,20131014,0.6432,0.7028,0.673,0,0,450,332
BRLI,20131014,0.45,0.4946,0.4723,11,44,6610,8008
BRO,20131014,0.3513,0.4125,0.3819,73,0,146,17
BRP,20131014,1.6689,1.4816,1.5753,0,0,0,30
BRS,20131014,0.2964,0.3161,0.3063,79,0,137,226
BRY,20131014,0.4064,0.414,0.4102,7,41,13115,14873
BSAC,20131014,0.4943,0.6131,0.5537,0,0,18,55
BSBR,20131014,0.4531,0.5572,0.5051,155,0,3504,2505
BSDM,20131014,2.4764,2.6134,2.5449,5,0,1502,130
BSET,20131014,0.7716,0.7995,0.7855,0,0,126,72
BSFT,20131014,0.7238,0.7872,0.7555,486,61,11141,6038
BSMX,20131014,0.5733,0.6577,0.6155,0,0,791,979
BSQR,20131014,1.4047,1.2404,1.3226,0,0,138,55
BSRR,20131014,0.4422,0.6447,0.5434,0,0,10,10
BSX,20131014,0.3934,0.3939,0.3936,4971,1715,76373,36629
BTE,20131014,0.2565,0.3617,0.3091,22,7,2481,1843
BTH,20131014,0.9123,0.9591,0.9357,425,32,12914,5332
BTI,20131014,0.2322,0.2647,0.2484,1,2,1054,331
BTN,20131014,0.9307,1.2187,1.0747,0,0,308,8
BTT,20131014,0.3911,0.4652,0.4282,0,0,0,194
BTU,20131014,0.4527,0.4772,0.465,16717,6660,228516,181379
BTX,20131014,1.3385,1.5422,1.4403,17,0,2666,2211
BUD,20131014,0.2182,0.258,0.2381,116,61,14784,13948
BURL,20131014,1.4684,1.79,1.6292,0,0,0,0
BUSE,20131014,0.583,0.65,0.6165,0,0,288,0
BV,20131014,0.7061,0.7004,0.7033,10,1,10357,9964
BVN,20131014,0.5297,0.6337,0.5817,129,79,7296,6946
BWA,20131014,0.2842,0.3102,0.2972,30,174,4144,6318
BWC,20131014,0.3566,0.4647,0.4107,0,0,1574,286
BWEN,20131014,0.8931,1.032,0.9626,118,0,1068,482
BWLD,20131014,0.3995,0.3913,0.3954,266,254,9288,9605
BWP,20131014,0.2222,0.355,0.2886,67,2,4246,4236
BWS,20131014,0.3969,0.4277,0.4123,3,0,775,273
BWX,20131014,0.0831,0.1185,0.1008,1,0,128,568
BX,20131014,0.3167,0.3876,0.3522,12444,4113,346155,189314
BXMT,20131014,0.4657,0.4809,0.4733,0,0,1054,161
BXP,20131014,0.2637,0.2612,0.2624,56,5,42065,8023
BXS,20131014,0.3431,0.3815,0.3623,7,0,844,1066
BYD,20131014,0.5395,0.5693,0.5544,1003,248,36554,33213
BYI,20131014,0.3205,0.3369,0.3287,35,318,31027,11209
BZ,20131014,0.2257,0.2637,0.2447,7,0,6212,1463
BZF,20131014,0.1929,0.2379,0.2154,0,2,99,1492
BZH,20131014,0.5042,0.52,0.5121,564,88,49458,25455
BZQ,20131014,0.5231,0.5377,0.5304,0,10,439,223
C,20131014,0.2683,0.2636,0.266,100751,57072,1180391,1439303
CA,20131014,0.2552,0.2946,0.2749,91,21,26759,15972
CAAS,20131014,0.9027,0.8865,0.8946,327,22,2789,3133
CAB,20131014,0.3997,0.4071,0.4034,25,88,6053,8384
CACH,20131014,1.0253,0.9519,0.9886,0,0,796,14
CACI,20131014,0.2588,0.2761,0.2675,49,0,2703,2431
CADX,20131014,0.8203,1.033,0.9266,0,0,3807,622
CAG,20131014,0.1962,0.2477,0.222,1197,335,60911,41135
CAH,20131014,0.1976,0.2047,0.2012,105,226,25400,17478
CAJ,20131014,0.4159,0.4777,0.4468,0,6,810,325
CAK,20131014,0,0,0,0,0,509,80
CAKE,20131014,0.2555,0.2845,0.27,107,1763,8992,13224
CALD,20131014,0.6327,0.6373,0.635,174,37,1602,2997
CALL,20131014,0.5788,0.7295,0.6541,261,205,13692,8650
CALM,20131014,0.239,0.3129,0.2759,0,0,1195,644
CALX,20131014,0.6316,0.6832,0.6574,10,327,2432,905
CAM,20131014,0.3206,0.3197,0.3202,690,609,68367,26259
CAMP,20131014,0.4667,0.4698,0.4682,92,42,7177,3800
CAP,20131014,0.4419,0.4812,0.4615,1,2,1179,147
CAR,20131014,0.4203,0.4093,0.4148,141,926,51048,54382
CARB,20131014,0.5125,0.5948,0.5536,4,0,451,183
CAS,20131014,0.6049,1.2573,0.9311,0,0,398,376
CASY,20131014,0.3278,0.403,0.3654,10,8,228,239
CAT,20131014,0.172,0.2395,0.2057,17964,11820,248030,324771
CATM,20131014,0.4153,0.4651,0.4402,1,0,186,469
CATO,20131014,1.775,1.7238,1.7494,0,0,31,74
CATY,20131014,2.0214,2.0381,2.0298,0,0,147,92
CAVM,20131014,0.4339,0.4387,0.4363,17,2,6009,4457
CB,20131014,0.1772,0.1815,0.1794,91,305,8809,10028
CBAK,20131014,1.5446,1.6645,1.6046,170,66,318,114
CBB,20131014,0.9916,1.0868,1.0392,0,0,2602,7702
CBD,20131014,0.3157,0.4145,0.3651,10,0,409,32
CBEY,20131014,1.2157,1.0113,1.1135,0,0,1362,275
CBF,20131014,0.3463,0.3692,0.3577,0,0,169,997
CBG,20131014,0.3682,0.3657,0.3669,23,84,4672,13619
CBI,20131014,0.0299,0.03,0.03,1482,580,35436,46045
CBK,20131014,0.9836,0.9651,0.9743,0,0,525,348
CBL,20131014,0.3703,0.3839,0.3771,35,0,4202,275
CBLI,20131014,0,0,0,0,0,5201,435
CBM,20131014,0.4375,0.4484,0.4429,0,0,466,60
CBOE,20131014,0.2396,0.246,0.2428,979,856,43017,27348
CBPO,20131014,1.7316,1.4434,1.5875,0,0,0,0
CBR,20131014,2.1504,2.5729,2.3616,0,0,61,23
CBRL,20131014,0.2029,0.2879,0.2454,120,10,4919,2979
CBRX,20131014,0.0817,0.0818,0.0817,5,0,4272,1121
CBS,20131014,0.2872,0.3173,0.3023,1026,480,56013,57944
CBS.A,20131014,0.6205,0.5402,0.5804,0,0,3,0
CBSH,20131014,0.6342,1.0343,0.8342,0,0,121,49
CBST,20131014,0.5765,0.5922,0.5844,251,128,55132,17565
CBT,20131014,0.3965,0.5067,0.4516,0,0,788,341
CBU,20131014,0.2693,0.306,0.2876,0,0,109,36
CBZ,20131014,0,0,0,0,0,61,0
CCC,20131014,0.3257,0.3441,0.3349,70,0,1517,672
CCE,20131014,0.2189,0.2279,0.2234,26,55,34096,9961
CCG,20131014,0.5117,0.4518,0.4818,1,0,600,311
CCI,20131014,0.2332,0.2387,0.2359,286,111,16489,18873
CCIX,20131014,0.5115,0.5294,0.5205,5,0,358,421
CCJ,20131014,0.334,0.3358,0.3349,2962,2130,114626,41364
CCK,20131014,0.2632,0.2682,0.2657,0,54,5598,1393
CCL,20131014,0.2325,0.2375,0.235,718,2692,83662,60968
CCM,20131014,1.1165,1.0648,1.0907,0,0,70,32
CCMP,20131014,0.3635,0.51,0.4367,0,0,338,180
CCO,20131014,0.6127,0.7504,0.6815,0,0,74,31
CCOI,20131014,0.3589,0.4382,0.3986,21,0,509,107
CCRN,20131014,1.6507,1.2053,1.428,0,0,155,80
CCUR,20131014,0.7243,1.0184,0.8714,100,86,3586,5904
CCXI,20131014,0.9017,0.9526,0.9272,1,25,3028,3410
CDD,20131014,0.0621,0.056,0.0591,1,31,328,767
CDE,20131014,0.6167,0.6351,0.6259,2030,989,57362,26752
CDI,20131014,2.0436,2.077,2.0603,0,10,658,462
CDNS,20131014,0.3905,0.3964,0.3935,94,109,10558,8947
CDR,20131014,1.563,1.9371,1.75,0,0,79,50
CDW,20131014,0.4535,0.4853,0.4694,0,0,75,30
CDZI,20131014,1.2959,1.402,1.3489,0,0,355,46
CE,20131014,0.3223,0.3482,0.3352,65,30,22334,7452
CEB,20131014,0.2965,0.3609,0.3287,0,141,1280,570
CEC,20131014,0.4357,0.4968,0.4663,30,0,701,347
CECE,20131014,0.7544,1.5505,1.1524,40,22,229,14
CECO,20131014,0.8337,0.9556,0.8946,15,20,7700,2945
CEL,20131014,0.44,0.6104,0.5252,2,2,1130,207
CELG,20131014,0.3503,0.3468,0.3486,5309,3459,119249,89534
CENTA,20131014,0.8736,1.0268,0.9502,0,0,534,60
CENX,20131014,0.5126,0.5287,0.5207,135,41,3933,5242
CEO,20131014,0.2606,0.2687,0.2647,199,10,4000,9275
CEQP,20131014,0.4764,0.5096,0.493,1078,40,7915,1625
CERN,20131014,0.3343,0.3415,0.3379,894,545,26225,20389
CERS,20131014,0.8155,0.856,0.8358,80,0,8702,11185
CETV,20131014,0.9312,0.9841,0.9577,6,0,16676,1072
CEVA,20131014,0.8734,0.9084,0.8909,0,0,596,3770
CF,20131014,0.3247,0.3349,0.3298,707,869,42733,47516
CFI,20131014,2.268,2.2953,2.2816,0,0,84,4
CFN,20131014,0.2922,0.3144,0.3033,94,50,13081,4062
CFNL,20131014,0.4119,0.4519,0.4319,0,30,75,443
CFR,20131014,0.2559,0.3563,0.3061,2,2,1176,2118
CFX,20131014,0.2988,0.3129,0.3059,31,3,7095,2284
CG,20131014,0.3739,0.3933,0.3836,260,14,12061,3800
CGA,20131014,0.7197,0.7441,0.7319,48,0,5213,1072
CGEN,20131014,0.9006,0.8732,0.8869,103,15,4189,1884
CGG,20131014,0.5058,0.6671,0.5864,5,14,422,227
CGI,20131014,0.0915,0.6682,0.3798,43,0,81,10
CGNX,20131014,0.4102,0.4415,0.4259,10,15,2780,2790
CGX,20131014,0.8017,0.7711,0.7864,0,10,927,529
CHCO,20131014,0.2529,0.2918,0.2724,0,10,26,12
CHD,20131014,0.2485,0.3215,0.285,1,0,3024,5099
CHDN,20131014,0.2483,0.2671,0.2577,0,0,5,313
CHDX,20131014,0.613,0.7748,0.6939,0,0,798,34
CHE,20131014,0.3764,0.5115,0.4439,1,90,1664,3103
CHEF,20131014,0.8161,0.895,0.8556,1,0,74,90
CHFC,20131014,0.439,0.5388,0.4889,53,0,35,27
CHGS,20131014,0,0,0,0,0,4,0
CHH,20131014,0.7245,0.7124,0.7184,0,0,102,267
CHIQ,20131014,0.2716,0.2441,0.2579,0,0,99,147
CHIX,20131014,0.3109,0.3192,0.315,377,28,86,66
CHK,20131014,0.3149,0.3176,0.3163,4476,5601,375021,485810
CHKP,20131014,0.3487,0.3421,0.3454,1567,619,31073,33086
CHKR,20131014,0.3828,0.7883,0.5855,10,58,1817,2718
CHL,20131014,0.1876,0.1973,0.1924,676,134,34609,29911
CHLN,20131014,1.4519,1.5734,1.5127,0,0,389,224
CHMT,20131014,0.4853,0.6367,0.561,2007,25,11658,5416
CHOP,20131014,0,0,0,0,0,161,31
CHRW,20131014,0.2842,0.2895,0.2868,398,242,48369,45853
CHS,20131014,0.3099,0.3242,0.3171,198,141,26605,11960
CHSP,20131014,0.3194,0.3632,0.3413,0,0,52,362
CHT,20131014,0.3369,0.324,0.3305,0,0,24,28
CHTP,20131014,0.9575,0.9618,0.9596,178,99,24192,6979
CHTR,20131014,0.3653,0.3658,0.3656,3,4,4409,1192
CHU,20131014,0.3092,0.3347,0.3219,26,0,15670,1126
CHUY,20131014,0.5323,0.5135,0.5229,43,20,1063,1145
CI,20131014,0.2554,0.2536,0.2545,1022,455,18413,30389
CIA,20131014,0.6727,0.7142,0.6935,0,0,30,15
CIB,20131014,0.4801,0.5824,0.5313,0,0,52,40
CIE,20131014,0.9912,0.9914,0.9913,8228,1381,269398,132942
CIEN,20131014,0.4025,0.4035,0.403,1655,201,84879,61537
CIG,20131014,0.4947,0.7965,0.6456,20,15,2545,2223
CIM,20131014,0.2574,0.3095,0.2834,39,18,37521,94712
CIMT,20131014,1.4127,1.629,1.5208,0,0,42,12
CINF,20131014,0.2094,0.3816,0.2955,8,14,631,564
CIR,20131014,0.715,0.6664,0.6907,0,15,45,232
CIS,20131014,0,0,0,0,0,713,152
CISG,20131014,0.7322,0.8232,0.7777,0,0,399,1295
CIT,20131014,0.2584,0.256,0.2572,1181,332,30210,40721
CIU,20131014,0.0441,0.0586,0.0513,0,0,15,10
CJES,20131014,0.363,0.3831,0.3731,10,2,3350,3507
CKEC,20131014,0.4842,0.4699,0.477,20,0,873,128
CKH,20131014,0.2368,0.2538,0.2453,16,10,1224,943
CKP,20131014,0.6421,2.6526,1.6474,250,0,776,94
CKSW,20131014,0.7288,0.9427,0.8358,0,0,1835,1112
CL,20131014,0.1647,0.2195,0.1921,891,1697,79738,90476
CLB,20131014,0.3279,0.3285,0.3282,180,55,2055,2017
CLC,20131014,0.2393,0.2845,0.2619,0,0,84,326
CLD,20131014,0.414,0.4213,0.4176,152,4,4914,4316
CLDT,20131014,0.4233,0.4981,0.4607,13,0,3031,43
CLDX,20131014,1.1653,1.1635,1.1644,1646,574,60221,29618
CLF,20131014,0.5713,0.5867,0.579,11052,5126,311823,284678
CLFD,20131014,0.6074,0.6183,0.6128,142,0,2236,357
CLGX,20131014,0.4398,0.4922,0.466,7,18,4415,926
CLH,20131014,0.2969,0.3371,0.317,40,36,3134,4505
CLI,20131014,0.3361,0.3633,0.3497,0,227,466,303
CLMS,20131014,0.4706,0.5471,0.5088,17,13,952,630
CLMT,20131014,0.2832,0.4491,0.3662,246,90,9185,10529
CLNE,20131014,0.4625,0.5209,0.4917,1533,743,76002,40755
CLNY,20131014,0.4411,0.4173,0.4292,11,0,415,147
CLR,20131014,0.3629,0.3618,0.3624,2580,547,39576,23828
CLS,20131014,0.4464,0.4432,0.4448,0,0,120,91
CLSN,20131014,1.2342,1.7143,1.4743,332,135,156282,63063
CLUB,20131014,0.4684,0.4894,0.4789,0,0,73,0
CLVS,20131014,1.167,1.1827,1.1748,29,535,7292,6806
CLW,20131014,0.3536,0.375,0.3643,0,0,212,186
CLX,20131014,0.1513,0.215,0.1832,259,4371,22376,27670
CM,20131014,0.1584,0.1963,0.1773,32,1,829,2130
CMA,20131014,0.2724,0.2769,0.2746,205,36,17035,13650
CMC,20131014,0.3082,0.3521,0.3302,1,2,4434,506
CMCO,20131014,0.3894,0.3993,0.3944,0,3,385,92
CMCSA,20131014,0.231,0.2318,0.2314,5442,2337,306286,242441
CMCSK,20131014,0.2407,0.2347,0.2377,202,7,38973,20376
CME,20131014,0.2613,0.264,0.2626,560,485,84843,59838
CMG,20131014,0.4013,0.3976,0.3994,5574,5894,36306,39137
CMI,20131014,0.2901,0.2904,0.2903,2330,3488,39850,52118
CMLP,20131014,0.273,0.451,0.362,103,29,3449,2146
CMLS,20131014,0,0,0,0,0,250,108
CMN,20131014,0.4033,0.7988,0.6011,12,0,268,373
CMO,20131014,0.4415,0.4029,0.4222,0,1,4463,4263
CMP,20131014,0.2959,0.3151,0.3055,4,0,1228,1276
CMRE,20131014,0.3332,0.5637,0.4485,20,0,627,215
CMS,20131014,0.2841,0.3783,0.3312,13,0,3128,669
CMTL,20131014,0.2149,0.3207,0.2678,0,1,2711,593
CNA,20131014,0.3261,0.5079,0.417,0,0,136,305
CNC,20131014,0.3626,0.372,0.3673,5,41,2023,2787
CNDO,20131014,0,0,0,5058,8964,49435,17308
CNHI,20131014,0.5727,0.5695,0.5711,10,10,2734,1343
CNI,20131014,0.1894,0.1919,0.1906,114,5,3409,5188
CNIT,20131014,1.6389,1.5616,1.6002,9,0,597,243
CNK,20131014,0.3223,0.6039,0.4631,0,0,433,269
CNL,20131014,1.0563,1.1029,1.0796,0,0,17,0
CNMD,20131014,0.271,0.2978,0.2844,0,0,104,7
CNO,20131014,0.3118,0.0514,0.3223,3,5,4128,1556
CNP,20131014,0.3256,0.3731,0.3493,245,67,68287,44098
CNQ,20131014,0.2861,0.2854,0.2858,4164,392,102514,37638
CNQR,20131014,0.4008,0.4757,0.4383,21,258,5739,5899
CNS,20131014,0.4325,0.5717,0.5021,20,10,79,586
CNSI,20131014,0.3836,0.4193,0.4015,20,0,505,214
CNSL,20131014,0.3836,0.3637,0.3736,10,10,406,356
CNTY,20131014,1.3359,1.3974,1.3667,3,0,285,87
CNW,20131014,0.4064,0.4234,0.4149,1013,1,8660,3542
CNX,20131014,0.4501,0.4713,0.4607,12096,4032,83544,65818
COBZ,20131014,0.3764,0.5094,0.4429,0,0,10,199
COCO,20131014,0.9073,0.8544,0.8809,20,175,13629,11538
CODE,20131014,2.9144,2.2575,2.586,61,10,1009,171
CODI,20131014,0.2569,0.5066,0.3817,30,0,2232,441
COF,20131014,0.2778,0.2985,0.2882,1919,2878,73533,79310
COG,20131014,0.3831,0.3993,0.3912,10156,6748,112300,78752
COGO,20131014,0,0,0,0,5,156,573
COH,20131014,0.3693,0.3748,0.372,2409,1531,100813,172888
COHR,20131014,0.5309,0.741,0.636,0,0,17,30
COHU,20131014,0.8473,1.3274,1.0873,0,0,1967,308
COL,20131014,0.2522,0.3016,0.2769,142,21,5235,3064
COLB,20131014,1.8385,1.8546,1.8465,0,0,115,0
COLE,20131014,0.3014,0.4681,0.3847,42,3,13443,631
COLM,20131014,0.3122,0.4739,0.3931,20,90,980,702
CONE,20131014,0.5291,0.5182,0.5236,0,0,228,247
CONN,20131014,0.5042,0.5185,0.5113,2687,394,17922,13560
COO,20131014,0.2754,0.2822,0.2788,33,180,2574,2560
COOL,20131014,0,0,0,0,0,42,0
COP,20131014,0.1759,0.1752,0.1755,3493,2267,105960,196428
COR,20131014,0.396,0.3953,0.3956,0,0,85,260
CORE,20131014,0.6463,0.775,0.7106,0,0,288,9
CORN,20131014,0.2342,0.2385,0.2364,87,13,10035,9056
CORR,20131014,0.7803,1.0324,0.9063,3,0,211,196
CORT,20131014,1.2459,1.219,1.2324,0,0,737,26
COST,20131014,0.1616,0.1755,0.1686,1587,1596,47648,52264
COT,20131014,0.5885,0.5059,0.5472,26,36,2263,425
COTY,20131014,0.3612,0.4051,0.3831,22,0,10475,698
COV,20131014,0.2259,0.2307,0.2283,173,104,24875,16587
COW,20131014,0.1995,0.1929,0.1962,0,0,151,19
COWN,20131014,1.5712,1.4257,1.4985,0,0,788,13
CP,20131014,0.2627,0.2735,0.2681,19,56,4927,6528
CPA,20131014,0.3378,0.3565,0.3472,23,0,5216,2004
CPB,20131014,0.2059,0.2078,0.2069,344,147,24327,23280
CPE,20131014,0.9007,0.8327,0.8667,5,0,5293,2503
CPF,20131014,2.2841,2.1869,2.2355,0,0,7749,170
CPHD,20131014,0.4748,0.4809,0.4778,132,67,2315,2107
CPIX,20131014,1.0209,1.06,1.0405,0,0,75,30
CPL,20131014,1.4761,1.0631,1.2696,11,1,172,131
CPLA,20131014,0.761,0.6804,0.7207,0,0,964,312
CPLP,20131014,0.7697,1.0735,0.9216,0,0,1060,333
CPN,20131014,0.2689,0.3011,0.285,80,58,30529,5769
CPRT,20131014,0.3166,0.3254,0.321,402,135,32327,10229
CPRX,20131014,1.8761,2.2374,2.0567,0,12,270,62
CPSI,20131014,0.3836,0.428,0.4058,38,0,222,101
CPSS,20131014,0.9158,0.85,0.8829,41,125,833,763
CPT,20131014,0.2778,0.2847,0.2813,0,0,444,324
CPWR,20131014,0.4605,0.5559,0.5082,24,0,11083,1684
CQB,20131014,0.4495,0.4599,0.4547,90,0,7209,4396
CQP,20131014,0.2682,0.3917,0.33,38,40,21306,6992
CQQQ,20131014,0.4741,1.437,0.9556,0,0,122,131
CR,20131014,0.3127,0.3461,0.3294,54,20,2282,681
CRAI,20131014,2.3199,2.3451,2.3325,0,0,0,15
CRAY,20131014,0.6298,0.6371,0.6335,30,26,3127,2001
CRDC,20131014,0,0,0,0,0,582,20
CREE,20131014,0.5521,0.5525,0.5523,6480,3356,99736,61641
CREG,20131014,0,0,0,0,0,180,16
CRH,20131014,0.3029,0.415,0.3589,1,5,721,35
CRI,20131014,0.2978,0.3104,0.3041,23,47,1704,1930
CRIS,20131014,1.268,1.3061,1.2871,1,0,4896,1675
CRK,20131014,0.4607,0.5019,0.4813,79,74,13605,3299
CRL,20131014,0.3324,0.3556,0.344,0,1,1680,1352
CRM,20131014,0.3384,0.3416,0.34,2736,4393,177958,204664
CRME,20131014,1.1472,1.1774,1.1623,133,11,5423,2453
CRMT,20131014,1.0648,1.0649,1.0648,0,0,41,73
CRNT,20131014,1.2798,1.3785,1.3291,13,8,468,1298
CROC,20131014,0.2408,0.2319,0.2364,0,0,461,24
CROP,20131014,0.6024,0.6226,0.6125,0,0,20,10
CROX,20131014,0.4794,0.4783,0.4788,1001,720,30056,22385
CRR,20131014,0.4546,0.5666,0.5106,136,135,12308,14109
CRRC,20131014,2.8123,2.7472,2.7797,1,0,63,53
CRS,20131014,0.3233,0.3617,0.3425,24,35,2128,1483
CRTX,20131014,0.4147,0.4405,0.4276,0,0,5782,172
CRUS,20131014,0.6217,0.6211,0.6214,5712,1338,93327,65078
CRY,20131014,0.5766,0.6016,0.5891,10,0,579,78
CRZO,20131014,0.4434,0.4421,0.4428,1319,337,15659,8995
CS,20131014,0.2631,0.0336,0.2745,70,130,32896,30803
CSC,20131014,0.3896,0.3928,0.3912,136,41,11131,12938
CSCO,20131014,0.2747,0.2728,0.2737,15383,22709,1085670,953904
CSE,20131014,0.316,0.3351,0.3256,1,0,2748,241
CSFL,20131014,4.5441,4.5506,4.5473,0,0,1,0
CSG,20131014,0.7134,0.7666,0.74,91,10,2705,668
CSGP,20131014,0.3904,0.396,0.3932,14,5,1526,2387
CSGS,20131014,0.4387,0.5711,0.5049,0,0,305,352
CSH,20131014,0.3648,0.3811,0.3729,3,0,1955,1771
CSHZ,20131014,0,0,0,0,0,0,0
CSII,20131014,0.5108,0.5908,0.5508,86,0,1053,427
CSIQ,20131014,0.899,0.9126,0.9058,3073,1522,52973,20380
CSJ,20131014,0.0346,0.0683,0.0514,0,0,0,8
CSL,20131014,0.2966,0.4755,0.3861,1,0,94,74
CSOD,20131014,0.5406,0.5257,0.5331,93,18,3787,3289
CSRE,20131014,1.5318,1.4868,1.5093,0,0,0,0
CST,20131014,0.3306,0.3512,0.3409,0,35,4098,4800
CSTE,20131014,0.5879,0.6008,0.5944,72,62,2895,6474
CSTM,20131014,0.6133,0.5749,0.5941,370,20,1982,1054
CSU,20131014,0.4007,0.3935,0.3971,17,0,332,3675
CSUN,20131014,1.431,1.5248,1.4779,307,11,1820,1199
CSV,20131014,0.5269,0.5133,0.5201,2,0,1543,733
CSX,20131014,0.2421,0.2521,0.2471,2543,1909,91746,71262
CTAS,20131014,0.1645,0.2413,0.2029,116,156,5884,4638
CTB,20131014,0.5747,0.5935,0.5841,3258,1869,90937,125019
CTCM,20131014,0.4744,0.6524,0.5634,36,20,112,183
CTCT,20131014,0.632,0.6629,0.6474,48,4,6292,1340
CTG,20131014,0.581,0.5796,0.5803,0,0,404,237
CTHR,20131014,0,0,0,2,0,645,53
CTIC,20131014,1.444,1.8891,1.6666,204,20,6528,22849
CTL,20131014,0.2339,0.2451,0.2395,1102,1274,114141,85278
CTRN,20131014,0.752,0.5392,0.6456,0,0,263,113
CTRP,20131014,0.6563,0.6493,0.6528,1117,1210,84216,33431
CTRX,20131014,0.038,0.418,0.4112,140,324,22704,15718
CTS,20131014,1.1565,1.58,1.3682,2,0,218,138
CTSH,20131014,0.323,0.3283,0.3257,2053,1801,105495,83269
CTXS,20131014,0.3613,0.365,0.3632,1340,1447,31916,28826
CU,20131014,0.7568,0.7559,0.7564,0,0,0,0
CUB,20131014,0.3354,0.3854,0.3604,11,0,402,597
CUBE,20131014,0.3798,0.481,0.4304,40,0,177,38
CUI,20131014,0.8459,0.9811,0.9135,130,0,1705,358
CUK,20131014,0.415,0.4169,0.4159,0,0,88,44
CURE,20131014,0.5174,0.4923,0.5048,17,2,44,62
CUTR,20131014,0.7291,0.7152,0.7221,0,0,133,221
CUZ,20131014,0.4619,0.5537,0.5078,121,0,2049,154
CVA,20131014,0.2369,0.2811,0.259,0,0,25774,7562
CVBF,20131014,0.3318,0.3935,0.3626,0,0,1183,418
CVC,20131014,0.4245,0.4887,0.4566,3370,1019,85079,59811
